ticker,exchange,shortName,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,outstandingShare,issueShare,companyType,monthlyRecords
CMV,HOSE,Thương nghiệp Cà Mau,Bán lẻ,Retail,1980.0,666.0,583.0,0.002,http://www.tncm.com.vn,2.8,18.2,18.2,CT,CMV.csv
COM,HOSE,Vật tư Xăng dầu,Bán lẻ,Retail,2000.0,0.0,395.0,0.003,http://comeco.vn,2.6,14.1,14.1,CT,COM.csv
DHT,HNX,Dược phẩm Hà Tây,Bán lẻ,Retail,2001.0,795.0,749.0,0.271,http://www.hataphar.com.vn,2.8,26.4,26.4,CT,DHT.csv
DGW,HOSE,Thế Giới Số,Bán lẻ,Retail,2003.0,612.0,1228.0,0.259,https://digiworld.com.vn,2.9,163.1,163.2,CT,DGW.csv
TTH,HNX,TM và DV Tiến Thành,Bán lẻ,Retail,2003.0,21.0,1452.0,0.003,http://www.tienthanhjsc.vn,,37.4,37.4,CT,TTH.csv
MWG,HOSE,Thế giới di động,Bán lẻ,Retail,2004.0,40756.0,20628.0,0.49,http://www.mwg.vn,2.9,1463.6,1463.9,CT,MWG.csv
HTM,UPCOM,Thương mại Hà Nội - Hapro,Bán lẻ,Retail,2004.0,536.0,0.0,0.0,http://www.haprogroup.vn,2.3,220.0,220.0,CT,HTM.csv
PIT,HOSE,XNK PETROLIMEX,Bán lẻ,Retail,2004.0,215.0,1607.0,0.008,http://www.pitco.com.vn,2.2,14.2,15.2,CT,PIT.csv
BTT,HOSE,TM - DV Bến Thành,Bán lẻ,Retail,2004.0,175.0,473.0,0.049,http://www.benthanhtsc.com,2.6,13.5,13.5,CT,BTT.csv
THS,HNX,Thanh Hoa Sông Đà,Bán lẻ,Retail,2004.0,62.0,240.0,0.001,http://www.thanhhoasongda.com.vn,,2.7,3.0,CT,THS.csv
ABS,HOSE,DV Nông nghiệp Bình Thuận,Bán lẻ,Retail,2004.0,54.0,7471.0,0.0,http://www.bitagco.com,2.5,80.0,80.0,CT,ABS.csv
PET,HOSE,PETROSETCO,Bán lẻ,Retail,2005.0,2739.0,6272.0,0.015,http://www.petrosetco.com.vn,2.5,89.8,90.5,CT,PET.csv
KGM,UPCOM,XNK Kiên Giang,Bán lẻ,Retail,2005.0,280.0,0.0,0.0,http://www.kigimex.com.vn,,25.4,25.4,CT,KGM.csv
AGX,UPCOM,Nông sản Xuất khẩu Sài Gòn,Bán lẻ,Retail,2006.0,832.0,238.0,0.017,http://www.agrexsaigon.com.vn,3.0,10.8,10.8,CT,AGX.csv
PSD,HNX,Phân phối Tổng hợp Dầu khí,Bán lẻ,Retail,2007.0,313.0,1045.0,0.01,http://www.psd.com.vn,2.7,30.7,30.7,CT,PSD.csv
SBV,HOSE,Siam Brothers Việt Nam,Bán lẻ,Retail,2008.0,531.0,481.0,0.148,http://www.siambrothersvn.com,3.1,27.3,27.4,CT,SBV.csv
TV6,UPCOM,TM ĐT xây lắp điện Thịnh Vượng,Bán lẻ,Retail,2008.0,0.0,0.0,0.49,http://www.thinhvuongvn.com,2.1,3.0,3.0,CT,TV6.csv
AFX,UPCOM,XNK Nông sản An Giang,Bán lẻ,Retail,2011.0,239.0,751.0,0.0,http://www.afiex.com.vn,2.4,35.0,35.0,CT,AFX.csv
FRT,HOSE,Bán lẻ FPT,Bán lẻ,Retail,2012.0,10078.0,8981.0,0.243,http://frt.vn,2.7,118.5,118.5,CT,FRT.csv
SAS,UPCOM,DV Hàng không sân bay TSN,Bán lẻ,Retail,2015.0,857.0,1112.0,0.004,http://www.sasco.com.vn/vi/trang-chu/,2.4,133.5,133.5,CT,SAS.csv
AST,HOSE,Dịch vụ Hàng không Taseco,Bán lẻ,Retail,2015.0,453.0,505.0,0.445,http://www.tasecoairs.vn,2.5,45.0,45.0,CT,AST.csv
CEN,UPCOM,CENCON Việt Nam,Bán lẻ,Retail,2015.0,19.0,443.0,0.0,http://www.cencon.vn,,21.7,21.7,CT,CEN.csv
PGI,HOSE,Bảo hiểm PJICO,Bảo hiểm,Insurance,1995.0,1497.0,0.0,0.206,http://www.pjico.com.vn,2.7,110.9,110.9,BH,PGI.csv
PTI,HNX,Bảo hiểm Bưu điện,Bảo hiểm,Insurance,1998.0,2539.0,9896.0,0.383,https://www.pti.com.vn/,2.4,80.4,80.4,BH,PTI.csv
BIC,HOSE,Bảo hiểm BIDV,Bảo hiểm,Insurance,1999.0,1170.0,1598.0,0.468,http://www.bic.vn,2.8,117.3,117.3,BH,BIC.csv
BMI,HOSE,Bảo hiểm Bảo Minh,Bảo hiểm,Insurance,2004.0,1678.0,0.0,0.323,http://www.baominh.com.vn,2.5,109.6,109.6,BH,BMI.csv
VNR,HNX,Tái bảo hiểm Quốc gia,Bảo hiểm,Insurance,2004.0,101.0,84.0,0.271,http://www.vinare.com.vn,2.7,150.7,150.7,BH,VNR.csv
PVI,HNX,Bảo hiểm PVI,Bảo hiểm,Insurance,2006.0,2500.0,0.0,0.588,http://www.pvi.com.vn,2.7,234.2,234.2,BH,PVI.csv
ABI,UPCOM,BH NH Nông Nghiệp,Bảo hiểm,Insurance,2006.0,748.0,0.0,0.092,http://www.abic.com.vn,2.6,50.4,43.2,BH,ABI.csv
BVH,HOSE,Tập đoàn Bảo Việt,Bảo hiểm,Insurance,2007.0,0.0,8682.0,0.265,https://www.baoviet.com.vn,2.6,742.3,742.3,BH,BVH.csv
MIG,HOSE,Bảo hiểm Quân đội,Bảo hiểm,Insurance,2012.0,1957.0,0.0,0.089,https://www.mic.vn,2.5,164.5,164.5,BH,MIG.csv
AIC,UPCOM,Bảo hiểm Hàng không,Bảo hiểm,Insurance,2012.0,1647.0,0.0,0.001,http://www.vna-insurance.com,2.6,100.0,100.0,BH,AIC.csv
BLI,UPCOM,Bảo hiểm Nhà Rồng,Bảo hiểm,Insurance,2012.0,978.0,1275.0,0.008,http://www.baohiembaolong.vn,2.8,60.0,60.0,BH,BLI.csv
PRE,HNX,Tái bảo hiểm PVI,Bảo hiểm,Insurance,2013.0,42.0,106.0,0.004,http://www.pvire.com.vn,2.2,72.8,72.8,BH,PRE.csv
TIX,HOSE,TANIMEX,Bất động sản,Real Estate,1981.0,113.0,436.0,0.005,http://www.tanimex.com.vn,3.1,30.0,30.0,CT,TIX.csv
TDH,HOSE,Thủ Đức House,Bất động sản,Real Estate,1990.0,310.0,0.0,0.023,http://www.thuduchouse.com,2.2,112.7,112.7,CT,TDH.csv
NVL,HOSE,Đầu tư Địa ốc No Va (Novaland),Bất động sản,Real Estate,1992.0,2248.0,11113.0,0.053,http://www.novaland.com.vn,2.7,1949.8,1949.8,CT,NVL.csv
NDN,HNX,PT Nhà Đà Nẵng,Bất động sản,Real Estate,1992.0,19.0,202.0,0.019,http://www.ndn.com.vn,2.9,71.7,71.7,CT,NDN.csv
FDC,HOSE,FIDECO,Bất động sản,Real Estate,1993.0,174.0,0.0,0.0,http://www.fidecovn.com,2.2,38.6,38.6,CT,FDC.csv
QCG,HOSE,Quốc Cường Gia Lai,Bất động sản,Real Estate,1994.0,112.0,0.0,0.006,http://www.quoccuonggialai.com.vn,2.4,275.1,275.1,CT,QCG.csv
C21,UPCOM,Thế kỷ 21,Bất động sản,Real Estate,1997.0,123.0,619.0,0.004,http://www.c21.com.vn,2.7,18.1,19.3,CT,C21.csv
SGR,HOSE,Địa ốc Sài Gòn,Bất động sản,Real Estate,1999.0,222.0,2228.0,0.0,http://www.saigonres.com.vn,3.0,60.0,60.0,CT,SGR.csv
VPH,HOSE,Vạn Phát Hưng,Bất động sản,Real Estate,1999.0,97.0,7365.0,0.008,http://www.vanphathung.com,2.9,95.4,95.4,CT,VPH.csv
ITC,HOSE,Đầu tư kinh doanh Nhà,Bất động sản,Real Estate,2000.0,172.0,0.0,0.003,http://www.intresco.com.vn,3.1,95.9,96.4,CT,ITC.csv
CRE,HOSE,Bất động sản Thế Kỷ,Bất động sản,Real Estate,2001.0,1533.0,397.0,0.012,http://www.cenland.vn,3.0,463.7,201.6,CT,CRE.csv
TIG,HNX,Tập đoàn Đầu tư Thăng Long,Bất động sản,Real Estate,2001.0,705.0,4727.0,0.099,http://www.tig.vn,3.1,176.0,160.0,CT,TIG.csv
HDC,HOSE,Phát triển Nhà BR-VT,Bất động sản,Real Estate,2001.0,105.0,0.0,0.009,http://www.hodeco.vn,2.8,108.1,108.1,CT,HDC.csv
LGL,HOSE,Long Giang Land,Bất động sản,Real Estate,2001.0,46.0,1394.0,0.018,http://www.longgiangland.com.vn,2.4,51.5,51.5,CT,LGL.csv
VIC,HOSE,VinGroup,Bất động sản,Real Estate,2002.0,65325.0,32650.0,0.121,http://www.vingroup.net,2.3,3813.9,3813.9,CT,VIC.csv
ITA,HOSE,Đầu tư CN Tân Tạo,Bất động sản,Real Estate,2002.0,593.0,65023.0,0.016,http://www.itaexpress.com.vn,2.8,938.3,938.5,CT,ITA.csv
TDC,HOSE,Becamex TDC,Bất động sản,Real Estate,2002.0,364.0,2877.0,0.017,http://www.becamextdc.com.vn,2.8,100.0,100.0,CT,TDC.csv
KBC,HOSE,TCT Đô thị Kinh Bắc,Bất động sản,Real Estate,2002.0,198.0,26083.0,0.17,http://www.kinhbaccity.vn/news/vi,2.8,767.6,767.6,CT,KBC.csv
VC3,HNX,Tập đoàn Nam Mê Kông,Bất động sản,Real Estate,2002.0,132.0,1281.0,0.0,http://www.nammekong.net,2.3,100.2,100.2,CT,VC3.csv
TIP,HOSE,PT KCN Tín Nghĩa,Bất động sản,Real Estate,2002.0,58.0,1046.0,0.162,http://www.tinnghiaip.com.vn,2.9,65.0,65.0,CT,TIP.csv
SJS,HOSE,SUDICO,Bất động sản,Real Estate,2003.0,374.0,3111.0,0.009,https://sudicosd.com,2.3,113.9,114.9,CT,SJS.csv
SZL,HOSE,Sonadezi Long Thành,Bất động sản,Real Estate,2003.0,111.0,863.0,0.172,http://www.szl.com.vn,3.1,18.2,20.0,CT,SZL.csv
HPX,HOSE,Đầu tư Hải Phát,Bất động sản,Real Estate,2003.0,100.0,1727.0,0.119,http://www.haiphat.com.vn,2.4,304.2,304.2,CT,HPX.csv
IDV,HNX,PT Hạ tầng Vĩnh Phúc,Bất động sản,Real Estate,2003.0,83.0,611.0,0.196,http://www.vpid.vn,3.1,25.2,25.2,CT,IDV.csv
DTA,HOSE,BĐS Đệ Tam,Bất động sản,Real Estate,2003.0,39.0,141.0,0.001,http://www.detamland.com,2.5,18.1,18.1,CT,DTA.csv
RCL,HNX,Địa Ốc Chợ Lớn,Bất động sản,Real Estate,2003.0,30.0,411.0,0.01,http://www.cholonres.com.vn,2.6,13.9,13.9,CT,RCL.csv
PDR,HOSE,BĐS Phát Đạt,Bất động sản,Real Estate,2004.0,420.0,1373.0,0.03,https://www.phatdat.com.vn,3.0,671.6,671.6,CT,PDR.csv
SCR,HOSE,Sacomreal,Bất động sản,Real Estate,2004.0,168.0,41608.0,0.011,http://www.sacomreal.com.vn,2.4,395.7,366.4,CT,SCR.csv
D11,HNX,Địa ốc 11,Bất động sản,Real Estate,2004.0,137.0,0.0,0.001,http://www.diaoc11.com.vn,,7.3,6.6,CT,D11.csv
NTL,HOSE,Đô thị Từ Liêm,Bất động sản,Real Estate,2004.0,103.0,8476.0,0.122,http://www.lideco.vn,3.1,61.0,61.0,CT,NTL.csv
TBR,UPCOM,Địa ốc Tân Bình,Bất động sản,Real Estate,2004.0,58.0,206.0,0.0,http://www.tanbinhres.com,,8.1,8.1,CT,TBR.csv
HD2,UPCOM,Đầu tư phát triển nhà HUD 2,Bất động sản,Real Estate,2004.0,49.0,0.0,0.001,http://www.hud2.com.vn,,9.0,9.0,CT,HD2.csv
NLG,HOSE,BĐS Nam Long,Bất động sản,Real Estate,2005.0,1661.0,30248.0,0.416,http://www.namlongvn.com,2.7,384.1,384.1,CT,NLG.csv
HDG,HOSE,Tập đoàn Hà Đô,Bất động sản,Real Estate,2005.0,1583.0,1695.0,0.185,http://www.hado.com.vn,2.9,244.6,244.6,CT,HDG.csv
V21,HNX,Vinaconex 21,Bất động sản,Real Estate,2005.0,312.0,249.0,0.0,http://www.vinaconex21.vn,,12.0,12.0,CT,V21.csv
HD6,UPCOM,Phát triển nhà số 6 Hà Nội,Bất động sản,Real Estate,2005.0,151.0,1072.0,0.0,http://www.handico6.com.vn,,14.4,14.4,CT,HD6.csv
NTC,UPCOM,KCN Nam Tân Uyên,Bất động sản,Real Estate,2005.0,146.0,202.0,0.035,http://www.namtanuyen.com.vn,3.3,24.0,24.0,CT,NTC.csv
NBB,HOSE,577 CORP,Bất động sản,Real Estate,2005.0,141.0,9658.0,0.014,http://nbb.com.vn,2.3,100.2,100.5,CT,NBB.csv
PLA,UPCOM,Đầu tư và Dịch vụ hạ tầng Xăng dầu (PLAND),Bất động sản,Real Estate,2005.0,47.0,0.0,0.0,http://www.pland.petrolimex.com.vn,,10.0,10.0,CT,PLA.csv
VRC,HOSE,Bất động sản và Đầu tư VRC,Bất động sản,Real Estate,2005.0,18.0,3064.0,0.005,http://www.vrc.com.vn,2.0,50.0,50.0,CT,VRC.csv
BCM,HOSE,Becamex IDC,Bất động sản,Real Estate,2006.0,2398.0,1347.0,0.03,http://www.becamex.com.vn,2.4,1035.0,1035.0,CT,BCM.csv
NVT,HOSE,Ninh Vân Bay,Bất động sản,Real Estate,2006.0,445.0,1147.0,0.001,http://www.ninhvanbay.vn,2.4,90.5,90.5,CT,NVT.csv
API,HNX,APEC INVESTMENT,Bất động sản,Real Estate,2006.0,232.0,2495.0,0.001,https://apeci.com.vn,2.8,84.1,84.1,CT,API.csv
LHG,HOSE,KCN Long Hậu,Bất động sản,Real Estate,2006.0,135.0,0.0,0.125,http://www.longhau.com.vn,3.1,50.0,50.0,CT,LHG.csv
D2D,HOSE,Phát triển Đô thị số 2,Bất động sản,Real Estate,2006.0,86.0,3550.0,0.037,http://www.d2d.com.vn,2.9,30.3,30.3,CT,D2D.csv
DRH,HOSE,DRH Holdings,Bất động sản,Real Estate,2006.0,62.0,0.0,0.012,http://www.drh.vn,2.0,123.7,124.4,CT,DRH.csv
PTL,HOSE,Victory Capital,Bất động sản,Real Estate,2006.0,44.0,2188.0,0.001,http://victorycapital.com.vn/,2.7,98.9,100.0,CT,PTL.csv
PWA,UPCOM,Bất động sản dầu khí,Bất động sản,Real Estate,2006.0,28.0,589.0,0.028,http://www.petrowaco.vn,,10.0,10.0,CT,PWA.csv
CEO,HNX,Tập đoàn CEO,Bất động sản,Real Estate,2007.0,1883.0,26434.0,0.002,http://www.ceogroup.com.vn,2.5,257.3,257.3,CT,CEO.csv
DXG,HOSE,Địa ốc Đất Xanh,Bất động sản,Real Estate,2007.0,418.0,39626.0,0.273,http://www.datxanh.com.vn,2.9,610.0,609.3,CT,DXG.csv
SIP,UPCOM,Đầu tư Sài Gòn VRG,Bất động sản,Real Estate,2007.0,306.0,105.0,0.006,http://www.saigonvrg.com,3.2,90.9,92.9,CT,SIP.csv
KDH,HOSE,Nhà Khang Điền,Bất động sản,Real Estate,2007.0,292.0,10737.0,0.346,http://www.khangdien.com.vn,2.6,716.8,716.8,CT,KDH.csv
IJC,HOSE,Becamex IJC,Bất động sản,Real Estate,2007.0,266.0,6982.0,0.065,https://becamexijc.com,3.0,217.1,217.1,CT,IJC.csv
SZC,HOSE,Sonadezi Châu Đức,Bất động sản,Real Estate,2007.0,244.0,6036.0,0.027,https://sonadezichauduc.com.vn,2.5,100.0,100.0,CT,SZC.csv
IDJ,HNX,Đầu tư IDJ Việt Nam,Bất động sản,Real Estate,2007.0,154.0,7593.0,0.006,http://www.idjf.vn,2.7,173.5,173.5,CT,IDJ.csv
LEC,HOSE,BĐS Điện lực Miền Trung,Bất động sản,Real Estate,2007.0,123.0,26286.0,0.0,http://www.lec.com.vn,2.3,26.1,26.1,CT,LEC.csv
HQC,HOSE,Địa ốc Hoàng Quân,Bất động sản,Real Estate,2007.0,104.0,43657.0,0.014,http://www.hoangquan.com.vn,2.1,476.6,476.6,CT,HQC.csv
SID,UPCOM,Đầu tư PT Sài Gòn Co.op,Bất động sản,Real Estate,2007.0,97.0,955.0,0.002,http://www.scid-jsc.com,2.3,100.0,100.0,CT,SID.csv
TCH,HOSE,ĐT DV Tài chính Hoàng Huy,Bất động sản,Real Estate,2007.0,94.0,309.0,0.025,http://www.hoanghuy.vn,2.9,668.2,668.2,CT,TCH.csv
HAR,HOSE,BĐS An Dương Thảo Điền,Bất động sản,Real Estate,2007.0,74.0,9423.0,0.002,http://www.adtdgroup.com,2.6,95.7,101.4,CT,HAR.csv
CCL,HOSE,Đầu tư và Phát triển Đô thị Dầu khí Cửu Long,Bất động sản,Real Estate,2007.0,73.0,5598.0,0.009,http://www.pvcl.com.vn,3.2,53.2,53.2,CT,CCL.csv
MH3,UPCOM,KCN Cao su Bình Long,Bất động sản,Real Estate,2007.0,67.0,202.0,0.028,http://www.blip.vn,2.7,24.0,12.0,CT,MH3.csv
VHD,UPCOM,PT Nhà và Đô thị Vinaconex,Bất động sản,Real Estate,2007.0,50.0,0.0,0.0,http://vinahud.com.vn,2.3,38.0,38.0,CT,VHD.csv
HLD,HNX,Bất động sản HUDLAND,Bất động sản,Real Estate,2007.0,46.0,130.0,0.052,http://www.hudland.com.vn,2.6,20.0,20.0,CT,HLD.csv
PXL,UPCOM,KCN Dầu khí Long Sơn,Bất động sản,Real Estate,2007.0,24.0,0.0,0.001,http://www.longsonpic.vn,2.2,82.6,82.7,CT,PXL.csv
HD8,UPCOM,PT Nhà và Đô thị HUD8,Bất động sản,Real Estate,2007.0,23.0,214.0,0.001,http://hud8.vn/,,10.0,10.0,CT,HD8.csv
PVL,HNX,Đầu tư Nhà Đất Việt,Bất động sản,Real Estate,2007.0,20.0,2187.0,0.007,http://www.vpr.com.vn,2.8,50.0,50.0,CT,PVL.csv
PV2,HNX,Đầu tư PV2,Bất động sản,Real Estate,2007.0,10.0,1553.0,0.001,http://www.pv2.com.vn,,36.9,37.4,CT,PV2.csv
LSG,UPCOM,BĐS Sài Gòn Vina,Bất động sản,Real Estate,2007.0,0.0,33053.0,0.0,http://www.landsaigon.vn,2.5,90.0,90.0,CT,LSG.csv
VHM,HOSE,Vinhomes,Bất động sản,Real Estate,2008.0,7701.0,43710.0,0.233,https://vinhomes.vn/vi,3.0,4354.4,4354.4,CT,VHM.csv
DIG,HOSE,DIC Corp,Bất động sản,Real Estate,2008.0,866.0,48279.0,0.043,http://www.dic.vn,3.0,609.9,609.9,CT,DIG.csv
VPI,HOSE,Đầu tư Văn Phú - Invest,Bất động sản,Real Estate,2008.0,157.0,348.0,0.009,http://www.vanphu.vn,2.6,242.0,242.0,CT,VPI.csv
KOS,HOSE,Công ty KOSY,Bất động sản,Real Estate,2008.0,67.0,0.0,0.0,http://www.kosy.vn,2.3,216.5,216.5,CT,KOS.csv
BVL,UPCOM,BV Land,Bất động sản,Real Estate,2008.0,46.0,175.0,0.0,http://bvland.vn,1.5,57.3,57.3,CT,BVL.csv
VCR,UPCOM,Vinaconex - ITC,Bất động sản,Real Estate,2008.0,19.0,2796.0,0.0,https://vinaconexitc.com.vn/,2.1,210.0,210.0,CT,VCR.csv
BII,HNX,Louis Land,Bất động sản,Real Estate,2008.0,12.0,108.0,0.001,https://louisholdings.vn,2.7,57.7,57.7,CT,BII.csv
KHG,HOSE,Tập đoàn Khải Hoàn Land,Bất động sản,Real Estate,2009.0,144.0,568.0,0.008,https://khaihoanland.vn,2.7,449.4,443.2,CT,KHG.csv
TLD,HOSE,ĐT XD và PT Đô thị Thăng Long,Bất động sản,Real Estate,2009.0,125.0,5758.0,0.006,http://www.thanglongdeco.com,3.0,74.8,74.8,CT,TLD.csv
VGV,UPCOM,Tư vấn Xây dựng Việt Nam,Bất động sản,Real Estate,2010.0,3556.0,409.0,0.0,http://www.vncc.vn,2.7,35.8,35.8,CT,VGV.csv
IDC,HNX,IDICO,Bất động sản,Real Estate,2010.0,1450.0,3799.0,0.044,http://www.idico.com.vn,3.0,330.0,330.0,CT,IDC.csv
HTN,HOSE,Hưng Thịnh Incons,Bất động sản,Real Estate,2010.0,686.0,2858.0,0.008,http://www.hungthinhincons.com.vn,2.4,89.1,89.1,CT,HTN.csv
LDG,HOSE,Đầu tư LDG,Bất động sản,Real Estate,2010.0,202.0,309.0,0.009,https://www.ldginvestment.vn,2.5,239.4,240.2,CT,LDG.csv
PTN,UPCOM,Phát triển Nhà Khánh Hòa,Bất động sản,Real Estate,2010.0,49.0,37.0,0.0,http://www.phattriennhakh.vn,,5.8,5.8,CT,PTN.csv
AAV,HNX,Việt Tiên Sơn Địa ốc,Bất động sản,Real Estate,2010.0,39.0,7892.0,0.0,http://www.viettienson.com,2.4,69.0,69.0,CT,AAV.csv
FID,HNX,Đầu tư và PT doanh nghiệp VN,Bất động sản,Real Estate,2010.0,6.0,164.0,0.0,http://www.vndi.vn,,24.7,24.7,CT,FID.csv
DXS,HOSE,Dịch vụ BĐS Đất Xanh,Bất động sản,Real Estate,2011.0,7191.0,1653.0,0.211,https://datxanhservices.vn,2.7,453.1,453.1,CT,DXS.csv
THD,HNX,Công ty Thaiholdings,Bất động sản,Real Estate,2011.0,442.0,0.0,0.012,http://www.thaiholdings.com.vn,2.0,350.0,350.0,CT,THD.csv
TEG,HOSE,TECGROUP,Bất động sản,Real Estate,2011.0,99.0,506.0,0.001,https://tecgroup.com.vn/vn,3.0,65.6,65.6,CT,TEG.csv
VRE,HOSE,Vincom Retail,Bất động sản,Real Estate,2012.0,1981.0,34058.0,0.32,http://www.vincom.com.vn,2.7,2272.3,2328.8,CT,VRE.csv
AGG,HOSE,Bất động sản An Gia,Bất động sản,Real Estate,2012.0,207.0,4895.0,0.049,https://angia.com.vn/,2.8,111.7,111.7,CT,AGG.csv
VRG,UPCOM,PT Đô thị và KCN Cao su VN,Bất động sản,Real Estate,2012.0,38.0,0.0,0.0,https://vrg-vn.com/,2.8,25.9,25.9,CT,VRG.csv
LMH,UPCOM,Quoc te Holding,Bất động sản,Real Estate,2012.0,7.0,0.0,0.0,https://quocteholding.vn/vi/home,,25.6,25.6,CT,LMH.csv
CKG,HOSE,Xây dựng Kiên Giang,Bất động sản,Real Estate,2013.0,270.0,10601.0,0.0,http://www.cickg.com,2.8,95.3,86.6,CT,CKG.csv
XDH,UPCOM,Đầu tư XD Dân dụng Hà Nội,Bất động sản,Real Estate,2013.0,202.0,165.0,0.0,http://www.hcci.com.vn,2.9,24.6,24.6,CT,XDH.csv
SZB,HNX,Sonadezi Long Bình,Bất động sản,Real Estate,2013.0,94.0,315.0,0.069,http://www.szb.com.vn,2.9,30.0,30.0,CT,SZB.csv
MGR,UPCOM,Tập đoàn MGROUP,Bất động sản,Real Estate,2013.0,0.0,119.0,0.0,https://www.mgroup.vn,,20.0,20.0,CT,MGR.csv
TN1,HOSE,TNS Holdings,Bất động sản,Real Estate,2014.0,2579.0,660.0,0.001,http://www.tnsholdings.vn,2.8,43.2,43.2,CT,TN1.csv
NRC,HNX,Tập đoàn Danh Khôi,Bất động sản,Real Estate,2014.0,791.0,3744.0,0.049,http://www.netland.com.vn,3.1,92.6,88.2,CT,NRC.csv
FIR,HOSE,Địa ốc First Real,Bất động sản,Real Estate,2014.0,36.0,415.0,0.01,https://fir.vn/,3.2,44.6,44.6,CT,FIR.csv
HU6,UPCOM,PT Nhà và Đô thị HUD6,Bất động sản,Real Estate,2014.0,29.0,297.0,0.0,http://www.hud6.vn,,7.5,7.5,CT,HU6.csv
TID,UPCOM,Tổng Công ty Tín Nghĩa,Bất động sản,Real Estate,2015.0,1034.0,2433.0,0.0,http://www.tinnghiacorp.com.vn,2.4,200.0,200.0,CT,TID.csv
KSF,HNX,Tập đoàn KSFinance,Bất động sản,Real Estate,2015.0,402.0,421.0,0.0,https://ksf.vn,2.3,300.0,300.0,CT,KSF.csv
SSH,UPCOM,Phát triển Sunshine Homes,Bất động sản,Real Estate,2015.0,0.0,243.0,0.0,https://ssh.vn,2.0,375.0,375.0,CT,SSH.csv
SZG,UPCOM,Sonadezi Giang Điền,Bất động sản,Real Estate,2017.0,83.0,129.0,0.0,http://www.sonadezi-giangdien.vn,2.7,54.9,54.9,CT,SZG.csv
BIG,UPCOM,BIG Invest Group,Bất động sản,Real Estate,2017.0,0.0,140.0,0.001,https://biginvestgroup.vn,,5.0,5.0,CT,BIG.csv
PMT,UPCOM,Telvina Việt Nam,Công nghệ Thông tin,Technology,1970.0,167.0,0.0,0.001,http://www.telvina.vn,,4.9,5.0,CT,PMT.csv
VIE,UPCOM,CN Viễn thông VI TE CO,Công nghệ Thông tin,Technology,1991.0,23.0,0.0,0.006,http://www.viteco.vn,,2.1,2.1,CT,VIE.csv
UNI,HNX,Viễn Liên,Công nghệ Thông tin,Technology,1993.0,16.0,0.0,0.016,http://www.vienlien.com.vn,1.7,15.6,15.6,CT,UNI.csv
ST8,HOSE,Thiết bị Siêu Thanh,Công nghệ Thông tin,Technology,1994.0,563.0,882.0,0.49,http://www.st8.vn,3.4,25.7,25.7,CT,ST8.csv
ITD,HOSE,Công nghệ Tiên Phong,Công nghệ Thông tin,Technology,1994.0,301.0,0.0,0.016,http://www.itd.com.vn,3.0,21.3,21.3,CT,ITD.csv
HIG,UPCOM,Tập Đoàn HIPT,Công nghệ Thông tin,Technology,1994.0,101.0,911.0,0.002,http://www.hipt.com.vn,,22.6,22.6,CT,HIG.csv
HPT,UPCOM,DV Công nghệ Tin học HPT,Công nghệ Thông tin,Technology,1995.0,329.0,471.0,0.036,http://www.hpt.vn,,8.1,8.3,CT,HPT.csv
SAM,HOSE,SAM Holdings,Công nghệ Thông tin,Technology,1998.0,753.0,23270.0,0.007,http://www.samholdings.com.vn,2.5,380.0,365.4,CT,SAM.csv
VTC,HNX,Viễn thông VTC,Công nghệ Thông tin,Technology,1999.0,148.0,1805.0,0.127,http://www.vtctelecom.com.vn,,4.5,4.5,CT,VTC.csv
ICT,HOSE,Viễn thông - Tin học Bưu điện,Công nghệ Thông tin,Technology,2001.0,484.0,639.0,0.005,http://www.ctin.vn,2.5,32.2,32.2,CT,ICT.csv
ONE,HNX,Truyền thông Số 1,Công nghệ Thông tin,Technology,2001.0,79.0,0.0,0.122,http://www.one.com.vn,,7.9,8.0,CT,ONE.csv
FPT,HOSE,FPT Corp,Công nghệ Thông tin,Technology,2002.0,37882.0,48598.0,0.49,https://www.fpt.com.vn/vi,2.7,1097.0,1097.0,CT,FPT.csv
SGT,HOSE,Sài Gòn Telecom,Công nghệ Thông tin,Technology,2002.0,262.0,1645.0,0.111,http://www.saigontel.vn,2.2,148.0,74.0,CT,SGT.csv
ELC,HOSE,ELCOM,Công nghệ Thông tin,Technology,2003.0,223.0,208.0,0.043,http://www.elcom.com.vn,2.5,58.8,50.9,CT,ELC.csv
SRB,UPCOM,SARA,Công nghệ Thông tin,Technology,2003.0,120.0,0.0,0.008,http://www.srb.vn,,8.5,8.5,CT,SRB.csv
CMT,UPCOM,CN mạng và Truyền thông,Công nghệ Thông tin,Technology,2003.0,61.0,0.0,0.048,http://www.infonet.com.vn,,7.3,8.0,CT,CMT.csv
POT,HNX,Thiết bị Bưu điện Postef,Công nghệ Thông tin,Technology,2004.0,358.0,2292.0,0.001,http://postef.com.vn,2.7,19.4,19.4,CT,POT.csv
SBD,UPCOM,Công nghệ Sao Bắc Đẩu,Công nghệ Thông tin,Technology,2004.0,194.0,0.0,0.005,http://www.saobacdau.vn,,11.5,11.5,CT,SBD.csv
SRA,HNX,SARA Việt Nam,Công nghệ Thông tin,Technology,2004.0,25.0,4850.0,0.005,http://www.sara.com.vn,3.3,43.2,43.2,CT,SRA.csv
